sale_id,sale_date,region,channel,category,product,customer_segment,units,unit_price,unit_cost
S001729,2025-09-12,East,Online,Peripherals,Monitor,Consumer,6,220.0,150.0
S001730,2025-09-26,West,Online,Peripherals,Monitor,Consumer,2,220.0,150.0
S001731,2025-09-29,West,Online,Audio,Speaker,Consumer,6,75.0,40.0
S001732,2025-09-19,North,Retail,Audio,Earbuds,Enterprise,4,130.0,70.0
S001733,2025-09-17,South,Retail,Audio,Speaker,Consumer,3,75.0,40.0
S001734,2025-09-12,West,Partner,Audio,Speaker,Enterprise,4,75.0,40.0
S001735,2025-09-18,North,Retail,Electronics,Tablet,SMB,6,450.0,300.0
S001736,2025-09-28,East,Retail,Audio,Speaker,Enterprise,4,75.0,40.0
S001737,2025-09-02,West,Retail,Electronics,Laptop,Enterprise,1,1200.0,850.0
S001738,2025-09-03,East,Retail,Audio,Headphones,SMB,3,90.0,48.0
S001739,2025-09-28,West,Partner,Electronics,Phone,SMB,4,800.0,560.0
S001740,2025-09-27,West,Online,Peripherals,Monitor,Consumer,5,220.0,150.0
S001741,2025-09-05,West,Retail,Peripherals,Monitor,Consumer,2,220.0,150.0
S001742,2025-09-02,North,Partner,Peripherals,Keyboard,Enterprise,3,60.0,32.0
S001743,2025-09-05,North,Retail,Accessories,Case,SMB,7,18.0,6.0
S001744,2025-09-23,West,Partner,Peripherals,Keyboard,SMB,6,60.0,32.0
S001745,2025-09-02,South,Partner,Peripherals,Monitor,SMB,4,220.0,150.0
S001746,2025-09-07,North,Retail,Audio,Speaker,Enterprise,6,75.0,40.0
S001747,2025-09-27,East,Retail,Accessories,Cable,Consumer,3,12.0,4.0
S001748,2025-09-11,East,Partner,Peripherals,Monitor,SMB,2,220.0,150.0
S001749,2025-09-14,East,Online,Audio,Earbuds,SMB,6,130.0,70.0
S001750,2025-09-19,West,Retail,Peripherals,Monitor,Consumer,6,220.0,150.0
S001751,2025-09-10,South,Retail,Electronics,Phone,Consumer,8,800.0,560.0
S001752,2025-09-20,South,Online,Electronics,Tablet,Consumer,6,450.0,300.0
S001753,2025-09-27,South,Partner,Electronics,Tablet,Enterprise,8,450.0,300.0
S001754,2025-09-24,North,Online,Audio,Headphones,Enterprise,5,90.0,48.0
S001755,2025-09-16,North,Retail,Peripherals,Keyboard,SMB,8,60.0,32.0
S001756,2025-09-30,North,Online,Accessories,Cable,SMB,2,12.0,4.0
S001757,2025-09-25,East,Retail,Electronics,Phone,Enterprise,6,800.0,560.0
S001758,2025-09-09,South,Online,Electronics,Laptop,Enterprise,4,1200.0,850.0
S001759,2025-09-29,East,Retail,Peripherals,Monitor,Consumer,4,220.0,150.0
S001760,2025-09-27,South,Online,Peripherals,Keyboard,SMB,1,60.0,32.0
S001761,2025-09-28,East,Retail,Accessories,Case,Consumer,5,18.0,6.0
S001762,2025-09-14,West,Retail,Audio,Headphones,Consumer,3,90.0,48.0
S001763,2025-09-04,East,Partner,Accessories,Case,Enterprise,7,18.0,6.0
S001764,2025-09-09,South,Partner,Electronics,Laptop,Consumer,2,1200.0,850.0
S001765,2025-09-18,North,Online,Accessories,Cable,SMB,1,12.0,4.0
S001766,2025-09-30,West,Online,Peripherals,Monitor,Enterprise,4,220.0,150.0
S001767,2025-09-10,South,Online,Accessories,Charger,Enterprise,1,25.0,9.0
S001768,2025-09-05,West,Retail,Electronics,Laptop,Consumer,2,1200.0,850.0
S001769,2025-09-17,West,Partner,Peripherals,Mouse,Enterprise,6,30.0,14.0
S001770,2025-09-02,West,Partner,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S001771,2025-09-29,East,Online,Accessories,Cable,Enterprise,1,12.0,4.0
S001772,2025-09-27,South,Partner,Peripherals,Keyboard,Consumer,1,60.0,32.0
S001773,2025-09-05,North,Retail,Audio,Speaker,Consumer,3,75.0,40.0
S001774,2025-09-27,North,Partner,Electronics,Tablet,Enterprise,4,450.0,300.0
S001775,2025-09-14,North,Retail,Peripherals,Monitor,SMB,3,220.0,150.0
S001776,2025-09-28,West,Online,Electronics,Laptop,Consumer,4,1200.0,850.0
S001777,2025-09-04,West,Online,Peripherals,Keyboard,Consumer,2,60.0,32.0
S001778,2025-09-23,West,Partner,Peripherals,Mouse,SMB,3,30.0,14.0
S001779,2025-09-20,East,Retail,Electronics,Phone,Enterprise,7,800.0,560.0
S001780,2025-09-02,South,Retail,Peripherals,Keyboard,SMB,6,60.0,32.0
S001781,2025-09-30,South,Retail,Electronics,Laptop,Enterprise,2,1200.0,850.0
S001782,2025-09-27,West,Retail,Electronics,Laptop,SMB,8,1200.0,850.0
S001783,2025-09-26,North,Online,Peripherals,Keyboard,Consumer,4,60.0,32.0
S001784,2025-09-15,South,Online,Audio,Headphones,Consumer,2,90.0,48.0
S001785,2025-10-29,North,Online,Audio,Headphones,SMB,4,90.0,48.0
S001786,2025-10-25,North,Partner,Audio,Earbuds,SMB,7,130.0,70.0
S001787,2025-10-31,West,Retail,Audio,Speaker,Consumer,2,75.0,40.0
S001788,2025-10-14,West,Partner,Electronics,Tablet,Consumer,2,450.0,300.0
S001789,2025-10-18,East,Online,Peripherals,Mouse,Enterprise,6,30.0,14.0
S001790,2025-10-03,East,Partner,Peripherals,Monitor,SMB,3,220.0,150.0
S001791,2025-10-26,South,Retail,Accessories,Charger,Consumer,8,25.0,9.0
S001792,2025-10-07,West,Retail,Accessories,Cable,SMB,4,12.0,4.0
S001793,2025-10-27,North,Retail,Peripherals,Mouse,SMB,7,30.0,14.0
S001794,2025-10-08,West,Retail,Peripherals,Mouse,Enterprise,7,30.0,14.0
S001795,2025-10-24,South,Retail,Peripherals,Mouse,SMB,1,30.0,14.0
S001796,2025-10-26,South,Online,Peripherals,Monitor,Consumer,5,220.0,150.0
S001797,2025-10-03,South,Online,Accessories,Charger,Enterprise,6,25.0,9.0
S001798,2025-10-05,East,Online,Electronics,Laptop,Enterprise,5,1200.0,850.0
S001799,2025-10-10,South,Partner,Accessories,Charger,Consumer,8,25.0,9.0
S001800,2025-10-04,North,Partner,Audio,Earbuds,SMB,1,130.0,70.0
S001801,2025-10-10,South,Retail,Peripherals,Monitor,Consumer,3,220.0,150.0
S001802,2025-10-03,North,Partner,Audio,Speaker,SMB,3,75.0,40.0
S001803,2025-10-02,North,Partner,Accessories,Case,SMB,8,18.0,6.0
S001804,2025-10-03,East,Retail,Audio,Headphones,Consumer,7,90.0,48.0
S001805,2025-10-17,South,Retail,Audio,Speaker,Consumer,3,75.0,40.0
S001806,2025-10-01,North,Online,Accessories,Cable,Consumer,6,12.0,4.0
S001807,2025-10-03,South,Online,Electronics,Laptop,SMB,1,1200.0,850.0
S001808,2025-10-01,South,Retail,Audio,Speaker,SMB,2,75.0,40.0
S001809,2025-10-03,South,Retail,Peripherals,Monitor,SMB,8,220.0,150.0
S001810,2025-10-24,North,Online,Electronics,Phone,SMB,8,800.0,560.0
S001811,2025-10-30,South,Online,Electronics,Phone,Consumer,4,800.0,560.0
S001812,2025-10-11,South,Retail,Electronics,Phone,Enterprise,4,800.0,560.0
S001813,2025-10-01,East,Partner,Accessories,Cable,SMB,2,12.0,4.0
S001814,2025-10-03,East,Partner,Accessories,Cable,Consumer,5,12.0,4.0
S001815,2025-10-30,East,Online,Audio,Speaker,Consumer,7,75.0,40.0
S001816,2025-10-10,East,Partner,Electronics,Laptop,Consumer,3,1200.0,850.0
S001817,2025-10-11,West,Partner,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001818,2025-10-25,East,Partner,Electronics,Phone,Enterprise,3,800.0,560.0
S001819,2025-10-09,South,Online,Peripherals,Mouse,SMB,4,30.0,14.0
S001820,2025-10-29,North,Partner,Audio,Headphones,SMB,6,90.0,48.0
S001821,2025-10-09,North,Partner,Peripherals,Monitor,Enterprise,1,220.0,150.0
S001822,2025-10-31,East,Partner,Peripherals,Mouse,Enterprise,8,30.0,14.0
S001823,2025-10-20,South,Retail,Peripherals,Mouse,Consumer,2,30.0,14.0
S001824,2025-10-10,West,Online,Accessories,Case,Consumer,2,18.0,6.0
S001825,2025-10-26,North,Partner,Accessories,Case,Enterprise,4,18.0,6.0
S001826,2025-10-07,East,Partner,Peripherals,Mouse,Consumer,7,30.0,14.0
S001827,2025-10-24,West,Partner,Peripherals,Monitor,Enterprise,7,220.0,150.0
S001828,2025-10-18,West,Online,Accessories,Charger,SMB,5,25.0,9.0
S001829,2025-10-23,South,Partner,Accessories,Case,Enterprise,2,18.0,6.0
S001830,2025-10-01,West,Online,Peripherals,Mouse,SMB,5,30.0,14.0
S001831,2025-10-15,East,Retail,Electronics,Laptop,SMB,2,1200.0,850.0
S001832,2025-10-27,East,Partner,Electronics,Tablet,SMB,1,450.0,300.0
S001833,2025-10-28,West,Retail,Electronics,Tablet,Enterprise,5,450.0,300.0
S001834,2025-10-15,North,Online,Audio,Earbuds,Consumer,6,130.0,70.0
S001835,2025-10-01,West,Online,Audio,Speaker,Consumer,5,75.0,40.0
S001836,2025-10-27,East,Partner,Accessories,Charger,Consumer,4,25.0,9.0
S001837,2025-10-24,South,Partner,Electronics,Laptop,SMB,2,1200.0,850.0
S001838,2025-10-08,West,Partner,Electronics,Tablet,Consumer,6,450.0,300.0
S001839,2025-10-05,West,Online,Electronics,Phone,Consumer,4,800.0,560.0
S001840,2025-10-18,West,Partner,Electronics,Laptop,Consumer,2,1200.0,850.0
S001841,2025-10-09,East,Partner,Audio,Speaker,Enterprise,3,75.0,40.0
S001842,2025-10-26,West,Partner,Accessories,Cable,Enterprise,1,12.0,4.0
S001843,2025-10-09,West,Retail,Accessories,Case,Enterprise,5,18.0,6.0
S001844,2025-10-29,South,Partner,Audio,Speaker,Enterprise,2,75.0,40.0
S001845,2025-10-19,East,Partner,Peripherals,Monitor,SMB,2,220.0,150.0
S001846,2025-10-26,North,Online,Audio,Speaker,SMB,6,75.0,40.0
S001847,2025-10-29,East,Retail,Accessories,Case,Consumer,7,18.0,6.0
S001848,2025-10-18,East,Retail,Audio,Headphones,SMB,8,90.0,48.0
S001849,2025-10-29,North,Online,Electronics,Tablet,Consumer,2,450.0,300.0
S001850,2025-10-23,East,Retail,Accessories,Cable,SMB,1,12.0,4.0
S001851,2025-10-16,South,Partner,Electronics,Phone,Consumer,4,800.0,560.0
S001852,2025-10-20,South,Online,Accessories,Case,Enterprise,8,18.0,6.0
S001853,2025-10-11,North,Partner,Electronics,Phone,Consumer,3,800.0,560.0
S001854,2025-10-28,West,Online,Audio,Headphones,Enterprise,1,90.0,48.0
S001855,2025-10-20,West,Online,Accessories,Case,SMB,2,18.0,6.0
S001856,2025-10-02,South,Online,Electronics,Phone,Enterprise,6,800.0,560.0
S001857,2025-10-02,West,Partner,Audio,Headphones,Consumer,2,90.0,48.0
S001858,2025-10-25,West,Online,Audio,Earbuds,SMB,5,130.0,70.0
S001859,2025-10-16,South,Online,Accessories,Charger,SMB,7,25.0,9.0
S001860,2025-10-29,West,Partner,Audio,Headphones,Enterprise,4,90.0,48.0
S001861,2025-10-18,South,Partner,Accessories,Case,Consumer,5,18.0,6.0
S001862,2025-10-15,South,Online,Electronics,Laptop,Enterprise,7,1200.0,850.0
S001863,2025-10-17,West,Partner,Audio,Speaker,Enterprise,1,75.0,40.0
S001864,2025-10-15,North,Partner,Electronics,Laptop,SMB,1,1200.0,850.0
S001865,2025-10-04,West,Retail,Audio,Speaker,SMB,5,75.0,40.0
S001866,2025-10-12,East,Retail,Accessories,Charger,Consumer,8,25.0,9.0
S001867,2025-10-24,East,Online,Accessories,Case,Enterprise,6,18.0,6.0
S001868,2025-10-10,East,Partner,Peripherals,Keyboard,Consumer,2,60.0,32.0
S001869,2025-10-16,West,Retail,Audio,Headphones,SMB,7,90.0,48.0
S001870,2025-10-15,West,Partner,Audio,Speaker,SMB,7,75.0,40.0
S001871,2025-10-06,North,Online,Accessories,Cable,Consumer,3,12.0,4.0
S001872,2025-10-11,West,Retail,Accessories,Cable,Consumer,3,12.0,4.0
S001873,2025-10-23,South,Online,Audio,Earbuds,SMB,7,130.0,70.0
S001874,2025-10-22,East,Online,Electronics,Laptop,Consumer,6,1200.0,850.0
S001875,2025-10-25,East,Online,Audio,Speaker,Enterprise,5,75.0,40.0
S001876,2025-10-13,North,Partner,Electronics,Tablet,Consumer,1,450.0,300.0
S001877,2025-10-02,West,Partner,Electronics,Phone,Enterprise,5,800.0,560.0
S001878,2025-10-05,South,Partner,Audio,Headphones,Enterprise,2,90.0,48.0
S001879,2025-10-06,South,Online,Electronics,Tablet,Consumer,4,450.0,300.0
S001880,2025-10-28,South,Online,Peripherals,Monitor,Consumer,2,220.0,150.0
S001881,2025-10-02,South,Online,Electronics,Phone,Consumer,5,800.0,560.0
S001882,2025-11-22,West,Partner,Electronics,Tablet,SMB,2,450.0,300.0
S001883,2025-11-04,East,Partner,Electronics,Laptop,Consumer,5,1200.0,850.0
S001884,2025-11-02,South,Retail,Electronics,Phone,SMB,3,800.0,560.0
S001885,2025-11-23,South,Online,Accessories,Charger,Enterprise,2,25.0,9.0
S001886,2025-11-25,East,Online,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001887,2025-11-23,South,Retail,Audio,Earbuds,Consumer,1,130.0,70.0
S001888,2025-11-16,West,Online,Audio,Earbuds,Consumer,6,130.0,70.0
S001889,2025-11-27,South,Partner,Audio,Headphones,SMB,6,90.0,48.0
S001890,2025-11-30,West,Online,Audio,Earbuds,Consumer,8,130.0,70.0
S001891,2025-11-18,South,Retail,Peripherals,Mouse,SMB,7,30.0,14.0
S001892,2025-11-01,South,Partner,Accessories,Charger,SMB,5,25.0,9.0
S001893,2025-11-08,North,Partner,Peripherals,Monitor,Consumer,3,220.0,150.0
S001894,2025-11-24,West,Online,Electronics,Phone,Enterprise,7,800.0,560.0
S001895,2025-11-20,East,Online,Peripherals,Mouse,Consumer,2,30.0,14.0
S001896,2025-11-19,East,Partner,Electronics,Tablet,Consumer,7,450.0,300.0
S001897,2025-11-25,South,Partner,Peripherals,Monitor,Enterprise,3,220.0,150.0
S001898,2025-11-20,North,Retail,Electronics,Tablet,Enterprise,4,450.0,300.0
S001899,2025-11-25,West,Retail,Audio,Speaker,Enterprise,5,75.0,40.0
S001900,2025-11-13,North,Online,Electronics,Phone,Enterprise,5,800.0,560.0
S001901,2025-11-11,East,Retail,Peripherals,Monitor,Enterprise,2,220.0,150.0
S001902,2025-11-22,North,Partner,Electronics,Phone,Enterprise,2,800.0,560.0
S001903,2025-11-11,South,Online,Peripherals,Monitor,Consumer,4,220.0,150.0
S001904,2025-11-28,East,Partner,Peripherals,Keyboard,Consumer,3,60.0,32.0
S001905,2025-11-13,North,Retail,Peripherals,Keyboard,Consumer,1,60.0,32.0
S001906,2025-11-01,South,Online,Electronics,Phone,SMB,3,800.0,560.0
S001907,2025-11-19,South,Online,Peripherals,Monitor,Enterprise,6,220.0,150.0
S001908,2025-11-04,West,Online,Accessories,Charger,Consumer,4,25.0,9.0
S001909,2025-11-19,North,Partner,Peripherals,Mouse,Consumer,6,30.0,14.0
S001910,2025-11-03,West,Online,Electronics,Phone,Consumer,1,800.0,560.0
S001911,2025-11-18,East,Partner,Peripherals,Monitor,Consumer,6,220.0,150.0
S001912,2025-11-20,West,Retail,Peripherals,Mouse,Enterprise,5,30.0,14.0
S001913,2025-11-18,West,Online,Peripherals,Keyboard,SMB,1,60.0,32.0
S001914,2025-11-05,East,Retail,Electronics,Phone,Enterprise,7,800.0,560.0
S001915,2025-11-01,South,Online,Peripherals,Keyboard,Enterprise,1,60.0,32.0
S001916,2025-11-08,South,Retail,Electronics,Laptop,SMB,4,1200.0,850.0
S001917,2025-11-30,North,Online,Audio,Speaker,Consumer,2,75.0,40.0
S001918,2025-11-12,West,Online,Audio,Headphones,Consumer,2,90.0,48.0
S001919,2025-11-07,East,Online,Audio,Earbuds,Consumer,6,130.0,70.0
S001920,2025-11-03,West,Online,Electronics,Laptop,Enterprise,7,1200.0,850.0
S001921,2025-11-12,South,Retail,Accessories,Charger,Enterprise,5,25.0,9.0
S001922,2025-11-29,West,Partner,Peripherals,Mouse,Consumer,7,30.0,14.0
S001923,2025-11-08,South,Retail,Electronics,Phone,SMB,5,800.0,560.0
S001924,2025-11-18,West,Online,Peripherals,Mouse,Consumer,8,30.0,14.0
S001925,2025-11-19,North,Retail,Accessories,Case,Enterprise,4,18.0,6.0
S001926,2025-11-11,South,Partner,Accessories,Case,SMB,7,18.0,6.0
S001927,2025-11-14,East,Online,Peripherals,Monitor,SMB,3,220.0,150.0
S001928,2025-11-11,North,Partner,Peripherals,Keyboard,Consumer,6,60.0,32.0
S001929,2025-11-05,North,Online,Audio,Headphones,Consumer,8,90.0,48.0
S001930,2025-11-30,West,Retail,Peripherals,Keyboard,Consumer,3,60.0,32.0
S001931,2025-11-27,South,Partner,Audio,Headphones,Consumer,5,90.0,48.0
S001932,2025-11-08,North,Partner,Audio,Earbuds,Enterprise,6,130.0,70.0
S001933,2025-11-26,West,Retail,Audio,Headphones,SMB,2,90.0,48.0
S001934,2025-11-01,West,Partner,Audio,Speaker,SMB,6,75.0,40.0
S001935,2025-11-11,South,Online,Accessories,Charger,SMB,6,25.0,9.0
S001936,2025-11-16,North,Retail,Accessories,Cable,Consumer,8,12.0,4.0
S001937,2025-11-27,North,Retail,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001938,2025-11-20,West,Online,Audio,Speaker,Consumer,7,75.0,40.0
S001939,2025-11-23,North,Retail,Accessories,Cable,Consumer,3,12.0,4.0
S001940,2025-11-09,South,Online,Peripherals,Mouse,SMB,6,30.0,14.0
S001941,2025-11-25,East,Online,Accessories,Cable,Consumer,6,12.0,4.0
S001942,2025-11-03,North,Online,Accessories,Case,Enterprise,6,18.0,6.0
S001943,2025-11-19,West,Retail,Accessories,Charger,Consumer,1,25.0,9.0
S001944,2025-11-06,South,Retail,Electronics,Phone,Enterprise,8,800.0,560.0
S001945,2025-11-28,North,Retail,Audio,Headphones,Consumer,3,90.0,48.0
S001946,2025-11-03,North,Online,Audio,Speaker,SMB,8,75.0,40.0
S001947,2025-11-07,South,Retail,Audio,Speaker,Enterprise,5,75.0,40.0
S001948,2025-11-15,North,Retail,Audio,Headphones,Enterprise,4,90.0,48.0
S001949,2025-11-01,North,Online,Electronics,Laptop,Enterprise,8,1200.0,850.0
S001950,2025-11-24,North,Online,Electronics,Tablet,Enterprise,7,450.0,300.0
S001951,2025-11-09,East,Retail,Accessories,Charger,Consumer,8,25.0,9.0
S001952,2025-11-09,North,Partner,Accessories,Cable,Enterprise,2,12.0,4.0
S001953,2025-11-17,North,Partner,Audio,Headphones,SMB,4,90.0,48.0
S001954,2025-11-08,East,Retail,Electronics,Tablet,SMB,2,450.0,300.0
S001955,2025-11-04,East,Retail,Electronics,Laptop,SMB,2,1200.0,850.0
S001956,2025-11-11,East,Retail,Accessories,Cable,Enterprise,7,12.0,4.0
S001957,2025-11-14,East,Online,Accessories,Charger,SMB,6,25.0,9.0
S001958,2025-11-10,South,Online,Audio,Speaker,Consumer,4,75.0,40.0
S001959,2025-11-22,East,Retail,Accessories,Case,Consumer,3,18.0,6.0
S001960,2025-11-24,South,Retail,Audio,Speaker,Consumer,6,75.0,40.0
S001961,2025-11-14,South,Partner,Accessories,Case,Enterprise,7,18.0,6.0
S001962,2025-11-10,North,Retail,Electronics,Phone,SMB,1,800.0,560.0
S001963,2025-11-01,North,Online,Electronics,Tablet,Enterprise,3,450.0,300.0
S001964,2025-11-09,South,Partner,Peripherals,Monitor,SMB,3,220.0,150.0
S001965,2025-11-01,West,Partner,Peripherals,Mouse,Consumer,1,30.0,14.0
S001966,2025-11-13,South,Partner,Audio,Earbuds,Consumer,6,130.0,70.0
S001967,2025-11-22,South,Online,Peripherals,Keyboard,SMB,2,60.0,32.0
S001968,2025-11-09,North,Partner,Peripherals,Keyboard,Consumer,7,60.0,32.0
S001969,2025-11-26,East,Partner,Audio,Earbuds,Enterprise,1,130.0,70.0
S001970,2025-11-19,East,Retail,Electronics,Laptop,SMB,6,1200.0,850.0
S001971,2025-11-22,East,Online,Audio,Speaker,Enterprise,1,75.0,40.0
S001972,2025-11-21,East,Retail,Peripherals,Mouse,SMB,7,30.0,14.0
S001973,2025-11-13,South,Retail,Audio,Headphones,Consumer,8,90.0,48.0
S001974,2025-11-17,West,Online,Electronics,Phone,SMB,3,800.0,560.0
S001975,2025-11-13,East,Online,Audio,Earbuds,Enterprise,2,130.0,70.0
S001976,2025-11-29,North,Online,Peripherals,Mouse,Consumer,6,30.0,14.0
S001977,2025-11-23,South,Online,Accessories,Cable,SMB,3,12.0,4.0
S001978,2025-11-05,East,Partner,Accessories,Case,Consumer,6,18.0,6.0
S001979,2025-11-25,West,Partner,Accessories,Case,Enterprise,2,18.0,6.0
S001980,2025-11-16,West,Retail,Peripherals,Monitor,Enterprise,5,220.0,150.0
S001981,2025-11-28,West,Partner,Electronics,Laptop,Enterprise,4,1200.0,850.0
S001982,2025-11-01,West,Partner,Peripherals,Mouse,SMB,3,30.0,14.0
S001983,2025-11-24,North,Online,Peripherals,Mouse,SMB,6,30.0,14.0
S001984,2025-11-23,North,Retail,Accessories,Charger,SMB,6,25.0,9.0
S001985,2025-11-13,West,Retail,Audio,Headphones,Consumer,5,90.0,48.0
S001986,2025-11-19,South,Retail,Electronics,Laptop,Consumer,6,1200.0,850.0
S001987,2025-11-12,South,Partner,Accessories,Charger,SMB,7,25.0,9.0
S001988,2025-11-27,North,Online,Accessories,Case,Consumer,2,18.0,6.0
S001989,2025-11-14,South,Online,Accessories,Case,SMB,8,18.0,6.0
S001990,2025-11-08,North,Retail,Accessories,Cable,Enterprise,8,12.0,4.0
S001991,2025-11-21,South,Online,Electronics,Tablet,SMB,8,450.0,300.0
S001992,2025-11-05,North,Online,Electronics,Tablet,Enterprise,3,450.0,300.0
S001993,2025-11-20,North,Partner,Accessories,Case,SMB,1,18.0,6.0
S001994,2025-11-26,North,Retail,Accessories,Cable,Enterprise,6,12.0,4.0
S001995,2025-11-03,East,Partner,Audio,Speaker,SMB,5,75.0,40.0
S001996,2025-11-08,South,Online,Peripherals,Keyboard,Enterprise,6,60.0,32.0
S001997,2025-11-14,West,Retail,Audio,Headphones,Enterprise,8,90.0,48.0
S001998,2025-11-05,North,Retail,Peripherals,Mouse,SMB,4,30.0,14.0
S001999,2025-11-14,East,Partner,Audio,Speaker,Consumer,6,75.0,40.0
S002000,2025-11-30,South,Online,Audio,Speaker,SMB,7,75.0,40.0
S002001,2025-11-17,North,Online,Accessories,Case,Consumer,6,18.0,6.0
S002002,2025-11-10,North,Partner,Peripherals,Mouse,SMB,5,30.0,14.0
S002003,2025-11-26,West,Online,Electronics,Laptop,Consumer,6,1200.0,850.0
S002004,2025-11-27,South,Retail,Audio,Headphones,SMB,8,90.0,48.0
S002005,2025-12-11,West,Retail,Peripherals,Mouse,Enterprise,8,30.0,14.0
S002006,2025-12-25,West,Online,Accessories,Charger,Enterprise,7,25.0,9.0
S002007,2025-12-31,West,Retail,Audio,Speaker,SMB,2,75.0,40.0
S002008,2025-12-29,East,Partner,Audio,Headphones,Consumer,1,90.0,48.0
S002009,2025-12-30,East,Partner,Audio,Headphones,SMB,4,90.0,48.0
S002010,2025-12-24,West,Partner,Electronics,Laptop,Consumer,8,1200.0,850.0
S002011,2025-12-07,South,Partner,Peripherals,Monitor,SMB,3,220.0,150.0
S002012,2025-12-15,West,Retail,Peripherals,Monitor,SMB,6,220.0,150.0
S002013,2025-12-16,South,Online,Audio,Earbuds,Consumer,4,130.0,70.0
S002014,2025-12-13,East,Partner,Audio,Headphones,Enterprise,6,90.0,48.0
S002015,2025-12-07,North,Retail,Accessories,Cable,Consumer,8,12.0,4.0
S002016,2025-12-01,North,Partner,Accessories,Case,Consumer,1,18.0,6.0
S002017,2025-12-27,West,Retail,Audio,Earbuds,SMB,7,130.0,70.0
S002018,2025-12-15,East,Retail,Audio,Speaker,SMB,4,75.0,40.0
S002019,2025-12-12,West,Online,Accessories,Cable,Enterprise,3,12.0,4.0
S002020,2025-12-02,East,Online,Electronics,Tablet,SMB,2,450.0,300.0
S002021,2025-12-29,East,Online,Peripherals,Mouse,Enterprise,4,30.0,14.0
S002022,2025-12-21,South,Online,Peripherals,Monitor,SMB,8,220.0,150.0
S002023,2025-12-23,South,Online,Audio,Headphones,Enterprise,5,90.0,48.0
S002024,2025-12-02,East,Partner,Accessories,Cable,Consumer,5,12.0,4.0
S002025,2025-12-24,South,Online,Audio,Earbuds,Enterprise,7,130.0,70.0
S002026,2025-12-27,West,Online,Electronics,Phone,Enterprise,7,800.0,560.0
S002027,2025-12-31,East,Online,Peripherals,Keyboard,SMB,7,60.0,32.0
S002028,2025-12-20,South,Retail,Electronics,Tablet,Enterprise,1,450.0,300.0
S002029,2025-12-26,South,Retail,Electronics,Tablet,Consumer,8,450.0,300.0
S002030,2025-12-09,North,Retail,Electronics,Phone,SMB,1,800.0,560.0
S002031,2025-12-11,West,Retail,Peripherals,Monitor,Consumer,3,220.0,150.0
S002032,2025-12-12,East,Partner,Electronics,Phone,Enterprise,6,800.0,560.0
